adoption_id,age_years,size,weight_kg,breed_group,intake_type,days_in_shelter,previously_returned,medical_needs,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,home_type,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,return_reason,days_to_return,returned
ADP037923,4.5,small,5.5,hound,owner_surrender,6,0,none,1,2.9,2.6,4.3,4.6,4.3,0,0,0,1,house_owned,1,7.7,5.7,2,1,1,4.6,1.1,0,kept,,0
ADP037924,0.5,small,7.3,terrier,stray,25,1,none,1,3.4,0.0,2.1,6.5,3.3,0,1,0,1,house_rented,0,4.4,8.4,1,0,0,5.5,1.9,0,kept,,0
ADP037925,1.3,xlarge,49.1,mixed,transfer,1,1,minor,1,5.7,4.7,6.0,10.0,0.5,0,0,1,1,house_rented,1,9.6,6.0,1,1,0,4.3,4.0,0,aggression,2.7,1
ADP037926,4.4,large,25.6,mixed,owner_surrender,47,0,none,1,5.1,2.7,5.6,3.8,5.4,0,0,1,0,house_rented,1,3.3,4.4,1,0,1,4.6,0.6,0,kept,,0
ADP037927,4.9,small,10.0,terrier,transfer,26,0,none,1,1.0,0.0,3.4,3.2,8.5,1,0,0,1,apartment,0,9.5,5.5,2,0,0,9.7,2.3,0,kept,,0
ADP037928,6.4,small,6.6,sporting,owner_surrender,12,0,minor,1,1.7,1.4,6.8,6.4,7.5,0,0,0,0,house_owned,1,3.3,6.6,2,0,0,4.4,0.2,0,kept,,0
ADP037929,3.8,small,7.7,toy,transfer,53,0,none,1,2.9,2.6,0.8,10.0,3.8,1,0,0,1,house_rented,1,8.0,3.4,1,0,1,5.6,6.6,0,kept,,0
ADP037930,1.8,large,40.5,mixed,owner_surrender,18,0,chronic,1,1.2,1.4,2.5,7.8,2.8,0,0,0,1,house_rented,0,5.3,7.0,2,1,0,9.0,0.8,0,kept,,0
ADP037931,1.1,large,38.3,mixed,transfer,20,0,none,1,3.1,2.6,6.7,5.3,6.5,0,1,1,1,house_owned,1,12.0,10.0,1,0,0,6.7,4.7,0,kept,,0
ADP037932,0.5,large,26.8,terrier,owner_surrender,11,0,minor,1,4.5,7.5,4.7,5.2,3.5,0,0,0,1,house_rented,1,4.9,6.5,3,0,0,5.5,1.3,0,kept,,0
ADP037933,1.3,small,7.4,herding,owner_surrender,20,1,none,1,2.9,7.4,8.2,5.8,3.6,1,1,0,0,house_rented,0,8.7,0.5,4,0,0,6.3,5.3,0,kept,,0
ADP037934,2.2,medium,14.5,toy,owner_surrender,62,1,none,1,5.0,5.8,1.4,7.8,5.1,1,0,0,1,house_owned,1,3.5,2.6,1,0,0,6.7,5.2,0,kept,,0
ADP037935,4.9,small,10.5,mixed,stray,18,0,none,1,5.7,6.2,0.5,2.9,2.6,1,0,0,0,apartment,0,4.0,6.2,1,0,1,3.4,3.3,0,kept,,0
ADP037936,3.7,small,5.5,sporting,transfer,32,0,none,1,1.3,2.4,0.9,4.8,4.9,1,0,0,1,house_owned,0,0.0,6.6,2,0,0,8.1,1.8,0,kept,,0
ADP037937,2.1,large,24.3,mixed,owner_surrender,15,0,minor,1,1.6,4.4,2.9,5.4,4.6,0,0,0,0,apartment,0,6.5,3.8,3,0,0,8.0,1.6,1,kept,,0
ADP037938,2.5,small,10.4,mixed,owner_surrender,34,0,minor,1,4.3,2.4,4.8,7.4,1.3,0,1,0,1,house_owned,1,3.4,6.1,1,0,0,10.0,1.3,0,conflict_with_resident_pets,1.2,1
ADP037939,3.9,large,42.8,mixed,stray,21,0,none,0,5.6,6.4,10.0,5.8,4.7,0,0,1,0,apartment,0,10.3,4.1,3,0,0,7.8,1.7,1,aggression,19.5,1
ADP037940,5.0,small,6.3,mixed,stray,13,0,none,1,0.0,6.1,1.8,5.5,2.5,0,1,1,0,house_owned,0,10.3,5.6,1,0,0,6.7,0.1,0,kept,,0
ADP037941,1.4,medium,23.4,mixed,stray,42,0,chronic,1,3.0,3.8,1.8,3.9,6.3,0,1,0,1,house_rented,1,9.6,9.4,2,1,0,7.2,5.5,0,kept,,0
ADP037942,0.6,small,6.6,terrier,owner_surrender,22,1,none,1,0.0,1.6,0.0,5.7,2.2,1,0,0,0,apartment,0,1.1,6.7,1,0,0,6.1,1.0,0,kept,,0
ADP037943,2.9,small,9.3,working,owner_surrender,83,0,none,1,5.9,0.0,8.0,8.4,6.1,1,0,0,1,house_rented,1,7.0,7.5,3,0,0,4.2,0.9,0,kept,,0
ADP037944,3.1,small,7.7,mixed,owner_surrender,14,0,none,1,4.1,0.7,3.4,9.2,5.8,1,1,0,0,apartment,0,6.2,3.5,2,0,1,6.1,5.7,0,kept,,0
ADP037945,2.9,medium,12.2,mixed,owner_surrender,57,0,none,1,0.6,2.7,6.7,7.2,5.2,1,0,0,0,apartment,0,4.1,5.0,1,0,0,6.1,2.2,0,kept,,0
ADP037946,3.6,xlarge,46.0,terrier,stray,26,0,none,1,0.3,10.0,9.0,6.0,6.4,0,1,0,0,apartment,0,1.5,7.4,1,0,1,6.4,1.4,1,kept,,0
ADP037947,2.7,xlarge,47.8,mixed,owner_surrender,69,0,minor,1,0.9,2.8,3.5,7.1,3.8,0,0,1,0,house_rented,1,6.1,5.8,1,0,0,7.9,1.3,0,kept,,0
ADP037948,1.4,medium,21.7,mixed,born_in_care,35,0,none,1,2.3,4.1,1.2,6.5,7.5,0,0,0,0,house_owned,1,1.6,5.1,1,0,1,7.2,1.4,0,kept,,0
ADP037949,2.2,small,6.8,hound,born_in_care,5,0,minor,1,0.6,4.2,0.5,6.6,3.0,0,0,0,1,house_rented,1,7.4,6.0,2,0,0,5.6,0.6,0,kept,,0
ADP037950,5.1,xlarge,40.5,working,stray,81,0,none,1,6.7,6.4,6.8,7.4,8.3,0,0,0,0,house_rented,1,8.6,5.2,1,0,0,8.3,2.2,0,aggression,4.4,1
ADP037951,1.1,medium,10.4,sporting,stray,47,0,none,1,3.2,6.0,6.1,5.5,4.6,0,0,0,1,apartment,0,8.6,6.2,2,1,0,6.6,0.7,0,kept,,0
ADP037952,2.7,small,5.6,mixed,owner_surrender,1,1,none,1,2.8,6.4,7.9,5.9,0.2,0,0,0,0,house_owned,1,4.4,3.2,2,0,0,7.1,2.7,0,kept,,0
ADP037953,5.4,small,5.8,toy,owner_surrender,29,0,none,1,4.0,2.4,5.7,5.9,0.0,0,1,0,0,house_owned,1,9.6,3.1,1,0,0,3.7,2.8,0,kept,,0
ADP037954,3.5,medium,18.9,sporting,transfer,40,0,none,1,4.0,5.7,1.2,4.6,4.7,1,1,0,1,house_owned,1,6.0,3.7,1,0,0,5.6,0.9,0,kept,,0
ADP037955,1.2,large,33.7,hound,stray,9,0,none,1,4.1,4.2,4.1,6.9,5.0,1,1,0,0,house_owned,1,3.9,7.2,1,0,0,5.6,0.3,0,kept,,0
ADP037956,7.9,small,8.3,hound,owner_surrender,8,0,none,1,6.0,9.3,8.2,5.1,4.9,1,0,1,1,house_rented,1,10.2,3.4,1,0,0,6.8,1.7,0,kept,,0
ADP037957,11.3,medium,26.6,terrier,stray,4,0,none,1,4.6,2.4,3.1,6.5,3.9,0,0,0,0,house_owned,1,11.3,8.5,4,0,0,10.0,2.0,0,kept,,0
ADP037958,1.4,large,33.2,terrier,stray,17,0,none,1,0.0,3.9,6.7,10.0,6.0,0,0,1,0,apartment,0,5.7,4.2,1,0,1,7.9,5.8,1,kept,,0
ADP037959,7.8,large,29.1,hound,owner_surrender,40,1,none,1,2.1,3.1,2.7,7.3,5.4,1,0,0,0,house_owned,1,5.7,7.4,1,0,0,6.1,0.1,0,kept,,0
ADP037960,2.8,large,24.8,working,stray,73,0,none,1,2.2,6.6,7.2,8.7,2.3,0,0,1,1,house_rented,1,8.6,2.8,1,0,0,10.0,5.9,0,kept,,0
ADP037961,3.9,small,5.7,hound,transfer,14,0,none,1,3.5,3.6,6.8,6.6,5.2,1,0,0,1,house_owned,0,8.3,6.1,3,1,0,6.3,0.5,0,kept,,0
ADP037962,5.9,small,6.4,herding,stray,14,0,none,1,3.8,5.0,5.6,5.8,2.0,0,0,0,1,apartment,0,4.1,10.0,1,0,1,4.6,4.2,0,kept,,0
ADP037963,5.4,small,8.7,herding,stray,58,1,chronic,1,0.3,0.0,5.6,7.0,5.2,0,0,1,1,house_rented,0,3.9,2.7,1,1,0,5.8,4.3,0,kept,,0
ADP037964,5.4,small,8.6,terrier,born_in_care,9,0,none,1,3.5,4.1,4.6,5.5,5.1,1,1,1,0,house_rented,1,3.2,3.1,2,0,0,8.1,2.4,0,kept,,0
ADP037965,4.2,medium,23.6,toy,stray,51,0,none,1,5.8,3.1,6.3,6.9,7.8,1,1,0,1,apartment,0,8.5,7.8,3,0,0,7.6,0.9,0,aggression,1.0,1
ADP037966,0.7,small,6.0,mixed,owner_surrender,48,0,none,1,3.2,5.3,8.3,4.7,4.6,1,0,0,0,house_owned,1,7.4,6.1,3,0,0,6.6,1.4,0,kept,,0
ADP037967,2.0,large,27.7,sporting,transfer,120,0,none,1,3.2,6.0,0.0,1.1,6.4,0,0,1,1,apartment,0,9.3,8.0,1,1,0,6.8,6.9,1,kept,,0
ADP037968,1.9,small,7.9,mixed,stray,12,0,none,1,5.9,4.6,3.9,6.1,4.9,0,0,0,1,house_owned,1,5.7,2.9,1,1,0,8.8,3.2,0,aggression,2.2,1
ADP037969,5.4,large,27.7,hound,owner_surrender,59,0,minor,1,3.2,1.4,0.7,6.7,6.8,1,1,0,0,house_owned,1,8.6,4.3,1,0,0,6.8,2.4,0,kept,,0
ADP037970,7.0,small,5.9,herding,stray,61,1,chronic,1,2.3,5.9,7.2,8.6,4.7,0,0,1,0,house_rented,1,5.1,7.2,2,0,1,5.7,1.4,0,kept,,0
ADP037971,0.6,small,8.0,mixed,owner_surrender,52,0,minor,1,1.0,7.2,3.8,3.5,3.8,1,1,1,1,apartment,0,1.6,5.9,4,0,1,6.6,2.4,0,kept,,0
ADP037972,2.1,small,8.3,mixed,owner_surrender,17,0,none,1,3.4,3.2,0.1,4.8,7.1,0,1,0,1,house_rented,1,2.1,8.9,1,1,0,5.4,4.1,0,kept,,0
ADP037973,1.4,medium,17.7,herding,born_in_care,111,0,none,1,6.0,2.8,8.5,4.4,7.9,0,0,0,1,house_owned,1,5.5,6.7,2,1,1,3.5,2.3,0,other,2.4,1
ADP037974,6.6,small,10.9,mixed,stray,12,0,none,0,0.6,3.6,4.3,5.5,1.9,0,0,1,0,apartment,0,7.0,1.2,2,0,1,3.5,4.3,0,kept,,0
ADP037975,1.1,medium,20.9,herding,stray,33,0,minor,1,3.5,3.4,4.8,1.5,7.5,0,0,0,0,house_owned,1,6.9,8.5,2,0,0,6.4,7.0,0,kept,,0
ADP037976,5.5,large,23.3,mixed,stray,40,1,minor,1,0.4,6.1,2.7,6.4,3.9,1,0,0,0,apartment,0,2.7,5.2,3,0,1,7.4,1.2,1,kept,,0
ADP037977,3.5,medium,9.9,hound,owner_surrender,23,0,none,1,0.3,7.0,4.2,5.1,3.3,0,0,0,0,apartment,0,11.3,5.7,1,0,0,4.6,0.6,0,kept,,0
ADP037978,3.9,xlarge,37.1,mixed,owner_surrender,22,0,none,1,4.5,2.4,0.6,7.6,3.6,0,0,1,0,house_rented,1,11.2,2.9,2,0,0,4.4,4.7,0,kept,,0
ADP037979,2.4,large,35.5,sporting,stray,53,1,none,1,2.9,7.3,4.6,5.8,4.4,1,0,0,0,house_owned,1,6.2,1.3,1,0,1,8.5,4.5,0,separation_anxiety_destruction,2.6,1
ADP037980,2.9,medium,14.2,terrier,stray,21,0,minor,1,0.8,2.6,7.3,8.0,1.5,0,0,1,1,apartment,0,7.3,2.0,2,0,0,9.2,6.0,0,kept,,0
ADP037981,5.7,large,27.7,mixed,owner_surrender,2,0,none,1,6.2,6.3,5.1,6.6,0.0,1,0,0,1,house_owned,0,7.1,7.1,1,0,1,5.7,0.5,0,kept,,0
ADP037982,3.1,medium,13.4,terrier,owner_surrender,152,0,minor,0,5.7,4.9,2.9,4.4,5.9,1,0,0,0,house_rented,1,7.7,6.3,1,0,1,5.9,1.9,0,kept,,0
ADP037983,4.8,large,35.9,mixed,owner_surrender,44,0,none,1,3.7,6.3,2.5,6.4,4.5,1,0,0,0,house_owned,1,9.8,8.8,1,0,0,5.0,2.4,0,kept,,0
ADP037984,0.9,medium,14.8,herding,owner_surrender,18,1,none,1,4.9,6.3,5.0,6.9,4.1,0,1,0,0,apartment,0,5.9,5.7,3,0,1,6.1,1.2,0,kept,,0
ADP037985,7.6,large,26.9,herding,born_in_care,23,0,none,0,4.8,1.5,4.4,4.2,4.7,0,0,0,0,house_owned,1,6.2,5.1,1,0,0,8.1,0.9,0,kept,,0
ADP037986,2.8,medium,24.5,working,born_in_care,20,0,none,1,4.0,2.3,9.8,8.2,2.8,1,0,1,0,apartment,0,3.8,2.9,1,0,0,6.7,5.3,0,kept,,0
ADP037987,3.3,large,24.1,working,owner_surrender,17,0,none,1,2.9,0.4,4.1,5.3,9.0,1,0,1,1,house_rented,1,4.9,6.9,1,0,0,7.4,1.6,0,conflict_with_resident_pets,1.0,1
ADP037988,1.7,small,4.8,mixed,stray,58,0,none,1,3.1,4.0,3.1,10.0,4.9,1,0,0,0,house_rented,1,2.5,6.3,1,0,0,8.9,3.7,0,kept,,0
ADP037989,3.3,small,10.4,mixed,transfer,113,0,chronic,1,0.0,0.0,3.0,7.5,10.0,1,1,1,1,apartment,0,4.0,6.9,1,1,0,7.7,0.6,0,kept,,0
ADP037990,4.3,medium,15.3,terrier,owner_surrender,8,0,minor,1,3.2,1.2,2.6,6.7,1.7,0,0,0,1,house_owned,1,5.8,8.8,1,1,0,10.0,2.1,0,unmet_expectations,8.0,1
ADP037991,3.6,small,8.0,working,owner_surrender,17,1,none,1,3.4,6.4,4.4,7.4,5.7,1,1,0,0,house_rented,1,6.3,6.3,2,0,0,6.4,1.1,0,kept,,0
ADP037992,1.5,large,34.5,herding,stray,33,0,minor,1,3.4,3.1,5.2,3.5,2.4,1,0,0,1,apartment,0,2.2,0.0,2,1,0,6.4,3.5,1,kept,,0
ADP037993,0.3,large,23.3,herding,owner_surrender,23,0,none,1,2.5,5.0,6.3,5.5,4.3,0,1,0,1,apartment,0,7.7,7.5,2,0,0,8.3,2.0,1,kept,,0
ADP037994,4.6,medium,19.7,sporting,owner_surrender,44,0,none,1,6.2,6.9,4.2,6.4,4.9,1,0,0,0,apartment,0,6.5,8.4,1,0,0,7.2,2.0,0,aggression,20.3,1
ADP037995,4.3,xlarge,41.5,herding,transfer,61,0,none,1,3.7,4.4,5.0,8.3,8.2,1,0,0,0,house_owned,0,7.5,5.6,3,0,1,9.6,2.7,0,kept,,0
ADP037996,4.3,large,27.9,terrier,owner_surrender,68,0,chronic,1,2.6,6.0,4.0,9.5,4.2,0,0,0,0,apartment,0,4.1,2.6,1,0,0,6.6,6.9,1,medical_needs,1.0,1
ADP037997,2.8,small,8.9,sporting,owner_surrender,128,0,none,1,3.7,4.0,1.8,4.8,6.5,1,0,0,0,house_owned,1,5.1,7.8,3,0,0,7.1,3.0,0,kept,,0
ADP037998,2.9,small,11.3,working,transfer,59,0,none,1,0.0,5.6,1.8,5.5,7.7,0,0,1,1,house_rented,1,9.5,5.5,2,0,1,6.0,0.0,0,kept,,0
ADP037999,0.2,small,9.1,hound,stray,48,0,none,1,2.5,4.1,2.9,2.1,5.0,0,0,1,0,house_rented,0,1.7,6.7,3,0,0,7.0,4.6,0,kept,,0
ADP038000,12.9,large,29.9,herding,transfer,34,0,none,1,0.0,2.0,8.8,3.4,5.9,1,1,0,0,apartment,0,8.0,7.2,1,0,0,7.6,3.8,1,kept,,0
ADP038001,0.9,xlarge,32.2,hound,transfer,35,0,none,0,5.4,3.4,6.6,5.3,5.3,0,0,1,0,apartment,0,7.1,1.9,3,0,0,7.5,3.4,1,aggression,2.1,1
ADP038002,0.8,small,10.0,herding,stray,52,0,none,1,2.8,2.1,2.6,7.6,7.5,1,0,1,1,house_owned,0,7.3,7.3,1,0,1,5.7,0.3,0,kept,,0
ADP038003,2.0,medium,17.1,mixed,owner_surrender,5,0,chronic,1,2.7,1.7,1.6,10.0,2.9,0,1,1,0,apartment,0,10.3,7.5,1,0,0,5.8,2.5,0,kept,,0
ADP038004,1.4,medium,12.4,sporting,owner_surrender,62,0,none,1,4.6,3.6,3.0,5.3,5.3,0,0,1,1,house_rented,1,0.0,8.2,1,1,1,4.4,2.9,0,kept,,0
ADP038005,5.6,medium,16.6,sporting,owner_surrender,76,0,none,1,3.6,5.9,4.6,6.8,4.4,0,1,0,1,house_rented,1,8.3,3.9,1,0,1,7.7,2.9,0,kept,,0
ADP038006,5.3,small,4.9,mixed,owner_surrender,6,0,chronic,1,1.5,5.2,5.8,5.8,0.0,0,1,1,1,house_rented,1,2.3,6.2,2,1,1,3.2,0.4,0,kept,,0
ADP038007,6.6,large,27.6,mixed,owner_surrender,40,0,none,1,2.5,8.1,5.9,7.9,6.5,0,1,0,1,house_rented,1,7.2,0.5,2,1,0,10.0,7.4,0,conflict_with_resident_pets,39.5,1
ADP038008,2.6,medium,27.0,mixed,transfer,42,0,minor,1,3.5,5.6,8.0,3.8,5.4,1,1,0,1,house_owned,1,0.5,3.8,3,0,1,8.4,0.0,0,kept,,0
ADP038009,2.9,small,8.4,sporting,owner_surrender,83,0,minor,1,1.5,4.6,4.7,9.4,4.8,0,0,0,0,house_rented,1,9.8,3.1,2,0,0,3.9,6.3,0,kept,,0
ADP038010,3.3,medium,15.9,working,transfer,27,0,minor,1,2.2,5.1,3.1,4.8,3.2,1,1,1,0,house_rented,1,4.4,2.1,2,0,0,10.0,2.7,0,unmet_expectations,8.0,1
ADP038011,4.0,small,5.6,mixed,owner_surrender,100,0,none,1,0.8,4.9,2.9,9.8,6.0,0,1,1,0,apartment,0,6.4,6.9,4,0,0,7.5,2.9,0,kept,,0
ADP038012,1.7,xlarge,43.2,mixed,stray,14,0,none,1,1.8,0.0,0.0,4.1,9.4,1,1,0,0,house_owned,0,4.0,6.7,2,0,1,7.2,2.6,0,kept,,0
ADP038013,4.2,medium,14.8,herding,transfer,31,0,none,1,4.3,2.6,3.7,8.2,8.0,0,0,1,0,house_owned,1,6.8,4.7,1,0,1,6.8,3.5,0,kept,,0
ADP038014,1.8,large,37.2,hound,transfer,89,0,minor,1,4.2,8.4,6.1,4.0,6.9,0,0,0,1,house_rented,1,0.0,3.8,2,0,1,7.9,0.2,0,kept,,0
ADP038015,3.2,small,9.1,mixed,owner_surrender,50,0,none,1,2.4,2.7,5.3,6.9,8.0,1,1,0,1,apartment,0,5.4,5.1,3,0,0,4.3,1.8,0,kept,,0
ADP038016,6.8,small,6.7,herding,stray,16,0,none,1,1.6,2.6,6.2,8.0,3.8,1,0,0,1,house_rented,1,0.8,5.2,2,0,0,2.6,2.8,0,kept,,0
ADP038017,10.0,small,7.8,mixed,stray,20,0,none,1,0.0,4.2,4.9,5.0,5.6,1,0,1,0,apartment,1,6.6,5.8,3,0,0,6.0,0.8,0,kept,,0
ADP038018,3.7,large,26.8,hound,stray,32,0,none,1,2.5,6.1,2.0,1.1,0.0,0,0,1,1,house_owned,1,6.4,2.0,4,1,0,4.7,0.9,0,kept,,0
ADP038019,6.4,small,7.8,herding,transfer,16,0,none,0,4.0,4.6,4.5,5.7,5.8,1,0,0,0,house_owned,1,5.4,8.1,2,0,0,8.8,2.4,0,kept,,0
ADP038020,3.3,small,6.7,mixed,owner_surrender,30,0,chronic,1,2.4,4.0,5.1,10.0,7.7,1,0,0,0,house_rented,1,5.1,5.3,1,0,1,4.2,4.7,0,kept,,0
ADP038021,4.0,small,5.5,mixed,stray,4,0,none,1,5.6,3.9,6.0,2.8,5.4,0,1,0,1,house_rented,1,2.9,6.8,1,1,0,7.0,4.0,0,kept,,0
ADP038022,3.7,medium,16.1,mixed,transfer,62,0,none,1,1.5,4.1,4.5,8.9,2.9,1,0,0,1,house_rented,1,5.7,1.7,1,0,0,4.2,7.2,0,conflict_with_resident_pets,7.3,1
ADP038023,1.9,small,8.4,mixed,stray,22,0,none,0,4.8,2.1,0.4,5.3,3.8,1,0,0,1,house_rented,1,0.3,8.6,2,0,0,5.4,3.3,0,kept,,0
ADP038024,3.3,medium,11.0,herding,stray,12,0,none,1,1.7,1.6,2.9,9.5,8.6,0,0,0,1,apartment,1,3.8,3.5,2,0,0,8.2,6.0,0,kept,,0
ADP038025,4.1,large,30.8,working,stray,66,1,none,1,2.5,3.5,1.4,2.6,0.0,1,0,1,1,apartment,0,5.5,1.8,1,1,0,4.4,0.8,1,kept,,0
ADP038026,2.8,large,33.8,mixed,stray,2,1,none,1,4.7,3.0,0.5,4.2,3.1,0,1,0,0,apartment,1,3.8,3.7,1,0,1,7.7,0.5,1,kept,,0
ADP038027,2.9,medium,9.5,sporting,transfer,29,0,none,1,1.6,3.4,5.3,5.4,7.6,0,1,0,0,apartment,0,2.1,5.7,1,0,0,7.7,0.3,0,kept,,0
ADP038028,9.1,large,25.2,hound,owner_surrender,28,0,minor,1,4.6,6.6,1.6,6.8,2.4,0,0,0,1,house_owned,1,2.6,3.6,1,0,1,6.0,3.2,0,kept,,0
ADP038029,1.3,medium,25.7,mixed,transfer,7,0,none,1,2.8,2.7,2.0,4.4,4.6,0,1,0,1,house_rented,1,8.9,5.4,1,1,0,6.6,1.0,0,unmet_expectations,10.0,1
ADP038030,3.4,medium,22.9,mixed,stray,23,0,none,1,1.2,5.7,6.5,3.5,2.6,0,0,0,0,house_owned,1,6.7,2.9,2,0,0,10.0,0.6,0,unmet_expectations,13.4,1
ADP038031,7.6,large,17.6,sporting,owner_surrender,24,0,none,1,4.0,3.2,4.6,5.2,6.1,1,1,0,1,house_owned,1,10.4,2.2,1,0,1,4.4,3.0,0,kept,,0
ADP038032,5.8,large,24.1,working,owner_surrender,58,0,minor,1,4.1,3.0,1.6,5.0,4.7,1,1,0,0,house_rented,1,6.8,3.6,2,0,0,4.7,1.4,0,kept,,0
ADP038033,6.8,small,10.7,working,owner_surrender,12,0,none,1,3.5,6.1,6.3,4.3,3.4,0,1,0,0,house_owned,0,1.8,0.3,2,0,1,6.3,4.0,0,kept,,0
ADP038034,7.8,large,26.1,terrier,transfer,90,0,none,1,0.2,9.2,1.7,8.9,5.5,0,1,1,0,house_owned,1,4.7,7.5,2,0,0,10.0,1.4,0,separation_anxiety_destruction,10.0,1
ADP038035,6.6,large,38.0,hound,stray,36,1,none,1,1.7,6.9,4.9,7.4,5.2,1,1,1,0,house_owned,1,5.9,6.9,2,0,1,8.0,0.5,0,housing_landlord,4.4,1
ADP038036,1.5,medium,18.0,hound,stray,87,0,minor,1,6.6,3.7,1.1,7.1,9.2,0,0,1,1,house_owned,0,3.4,10.0,2,0,0,5.5,2.9,0,kept,,0
ADP038037,1.2,medium,12.5,hound,owner_surrender,34,0,none,1,3.1,3.8,6.0,6.3,9.2,1,1,0,0,apartment,0,7.3,6.5,2,0,0,6.4,0.2,0,kept,,0
ADP038038,3.3,medium,18.2,herding,owner_surrender,22,0,none,1,3.3,1.3,1.7,6.4,4.4,0,0,0,1,apartment,0,3.6,6.3,3,1,0,5.5,0.1,0,kept,,0
ADP038039,4.6,large,33.5,terrier,stray,68,0,none,1,3.0,4.1,4.2,6.4,6.1,1,1,0,0,house_rented,1,0.4,5.4,2,0,0,7.6,1.0,0,kept,,0
ADP038040,8.0,large,30.1,hound,stray,21,0,minor,1,3.7,0.2,0.2,6.6,10.0,1,0,0,1,house_rented,1,7.7,4.3,3,0,1,6.3,2.3,0,kept,,0
ADP038041,4.4,medium,13.0,mixed,stray,23,1,none,1,0.8,1.4,6.2,8.9,5.8,0,0,0,0,apartment,0,4.2,5.8,3,0,1,7.7,3.1,0,kept,,0
ADP038042,6.5,large,36.5,herding,transfer,32,0,none,1,2.3,7.7,7.0,5.9,3.2,1,1,0,1,house_owned,1,7.6,6.1,2,1,1,6.4,0.2,0,conflict_with_resident_pets,3.5,1
ADP038043,2.3,small,10.3,sporting,stray,31,0,chronic,1,0.3,6.7,1.9,6.3,3.0,0,1,0,0,house_rented,1,4.9,4.2,2,0,1,6.3,2.1,0,kept,,0
ADP038044,3.7,small,8.9,herding,stray,4,0,none,1,6.0,2.6,7.5,4.8,1.9,0,1,1,1,house_owned,0,6.2,6.1,3,0,1,4.2,1.3,0,kept,,0
ADP038045,5.1,medium,19.0,hound,stray,56,0,none,1,4.7,1.8,1.7,7.9,6.2,1,0,1,1,house_rented,1,9.9,6.8,3,0,0,5.9,1.1,0,kept,,0
ADP038046,0.7,medium,9.0,hound,owner_surrender,31,0,minor,1,1.7,5.4,2.9,2.6,5.1,1,1,0,1,house_owned,1,7.0,1.2,3,1,0,7.2,1.4,0,kept,,0
ADP038047,7.9,small,7.1,working,owner_surrender,17,0,none,1,0.5,6.1,1.1,6.3,1.0,0,0,0,0,apartment,0,7.1,4.7,1,0,0,8.2,1.6,0,kept,,0
ADP038048,3.0,xlarge,41.0,herding,owner_surrender,59,0,none,1,2.7,0.9,3.9,6.3,6.6,0,1,1,0,house_owned,1,11.7,5.6,2,0,1,5.5,0.7,0,kept,,0
ADP038049,2.5,medium,14.1,sporting,owner_surrender,4,0,none,1,2.0,3.3,1.7,4.4,7.3,0,0,0,1,apartment,0,7.0,4.9,1,1,0,4.2,0.5,0,kept,,0
ADP038050,5.2,small,11.7,working,owner_surrender,12,0,none,1,1.7,1.7,2.2,3.7,1.4,0,1,1,1,house_rented,1,2.6,3.1,1,0,0,6.7,0.6,0,kept,,0
ADP038051,11.4,medium,28.6,sporting,owner_surrender,76,1,none,1,1.5,7.6,2.5,1.9,3.1,1,0,0,0,house_owned,0,10.0,5.5,4,0,0,4.6,3.6,0,kept,,0
ADP038052,7.0,small,6.7,mixed,stray,139,0,none,1,2.4,0.0,3.7,6.4,9.3,1,1,0,0,house_rented,1,1.2,4.4,2,0,0,6.8,2.0,0,kept,,0
ADP038053,1.9,large,29.0,herding,owner_surrender,25,0,none,1,2.9,6.3,1.7,5.6,3.7,0,0,0,0,apartment,0,7.2,0.0,1,0,0,5.2,5.6,1,separation_anxiety_destruction,1.0,1
ADP038054,4.5,medium,15.7,terrier,stray,58,0,none,1,2.6,5.9,0.8,6.3,3.8,0,0,1,0,house_owned,1,7.2,3.1,3,0,1,4.6,3.2,0,kept,,0
ADP038055,8.5,large,26.8,toy,owner_surrender,93,1,none,1,5.2,3.5,4.0,8.4,5.8,0,0,0,0,apartment,0,6.5,8.3,4,0,1,7.6,0.1,1,kept,,0
ADP038056,0.2,small,8.0,terrier,stray,60,0,none,1,1.8,7.0,5.8,8.6,5.5,0,0,0,1,apartment,0,4.6,9.3,1,1,1,4.4,0.7,0,kept,,0
ADP038057,0.9,medium,26.1,mixed,owner_surrender,10,0,none,1,2.7,5.5,3.8,5.1,5.6,0,0,0,0,house_owned,1,7.0,7.3,1,0,1,8.7,2.2,0,kept,,0
ADP038058,3.5,large,28.6,hound,stray,108,0,minor,1,2.5,6.1,0.7,6.3,5.1,0,0,0,1,apartment,0,6.1,4.1,2,0,1,3.3,2.2,1,kept,,0
ADP038059,1.9,medium,19.4,terrier,transfer,7,0,none,1,2.9,4.8,2.5,8.6,4.8,1,0,0,1,apartment,0,4.8,5.3,1,0,0,7.7,3.3,0,kept,,0
ADP038060,6.0,small,5.1,sporting,stray,14,0,none,1,0.7,4.3,3.8,7.2,1.8,0,0,1,0,house_rented,1,8.0,5.1,1,0,0,9.5,2.1,0,kept,,0
ADP038061,4.6,xlarge,43.8,sporting,owner_surrender,36,0,none,0,5.8,2.5,7.4,6.8,1.2,0,1,1,0,house_owned,0,2.8,3.8,1,0,0,6.3,3.0,0,aggression,1.9,1
