,age_years,weight_kg,days_in_shelter,previously_returned,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,size_large,size_medium,size_small,size_xlarge,breed_group_herding,breed_group_hound,breed_group_mixed,breed_group_sporting,breed_group_terrier,breed_group_toy,breed_group_working,intake_type_born_in_care,intake_type_owner_surrender,intake_type_stray,intake_type_transfer,medical_needs_chronic,medical_needs_minor,medical_needs_none,home_type_apartment,home_type_house_owned,home_type_house_rented
17204,3.1,23.6,69,0,1,1.2,3.3,3.8,8.9,6.9,1,0,0,0,0,3.7,2.3,1,0,0,10.0,6.6,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
2024,1.1,9.6,40,0,1,5.7,4.9,1.1,6.0,7.6,0,1,0,1,1,6.7,0.4,1,1,1,8.6,5.6,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
33806,4.9,6.5,11,0,1,4.9,2.8,9.4,4.9,5.2,1,0,0,0,1,8.1,4.8,1,0,0,7.1,0.1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
33824,5.5,30.5,30,0,1,2.6,4.9,5.2,4.9,0.0,0,0,0,0,1,6.0,5.0,3,0,1,4.9,0.1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
33090,1.8,5.5,32,0,1,4.1,5.7,0.6,5.6,5.2,1,1,0,1,1,6.5,2.7,3,0,0,4.9,2.9,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
25888,4.0,4.4,12,1,1,1.6,0.9,1.0,5.4,0.0,0,0,0,0,1,4.1,3.3,2,0,0,3.9,2.1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
12491,7.5,32.6,16,0,1,0.0,3.0,1.0,5.3,5.1,0,0,0,1,0,3.3,6.3,2,0,0,10.0,1.0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
37280,1.9,20.9,32,0,1,2.2,2.6,6.4,7.0,4.2,0,0,0,1,1,6.0,7.2,2,1,0,5.5,0.2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
33283,5.0,23.0,70,0,1,0.0,1.8,2.7,3.9,4.3,1,0,0,0,0,6.9,3.6,2,0,1,7.9,0.3,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
17183,6.0,16.5,18,0,1,0.8,3.4,0.0,3.6,9.3,1,0,1,1,1,9.4,6.8,4,0,0,7.7,3.2,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
22469,0.9,51.7,22,0,1,3.5,4.3,4.8,3.3,0.5,0,0,1,0,0,7.2,3.6,2,0,0,4.0,0.3,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
14138,3.8,3.6,79,0,1,2.6,6.4,4.0,6.0,8.4,1,0,0,0,0,1.7,6.3,1,0,1,4.9,0.3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
27911,2.5,11.7,32,0,1,1.9,6.0,4.3,5.8,8.8,0,1,0,0,0,7.6,6.3,3,0,1,7.3,0.5,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
27715,4.0,6.6,42,0,1,3.7,3.0,0.1,5.5,6.3,1,0,0,1,1,2.7,8.4,2,1,0,3.5,2.9,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
29976,1.4,6.9,51,1,1,3.9,5.9,4.4,6.7,4.4,1,0,1,0,1,4.1,8.2,2,0,0,4.8,1.5,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
6822,8.1,17.2,8,0,1,3.0,3.8,5.8,4.0,3.4,0,0,1,1,0,11.2,4.9,2,1,0,6.5,0.9,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
9553,1.9,34.8,46,1,1,1.8,2.1,3.7,7.2,8.3,1,1,1,0,0,7.8,3.6,4,0,0,6.8,3.6,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
28378,5.8,18.1,25,0,1,6.7,5.8,2.9,4.4,1.2,0,0,0,0,1,6.3,6.0,4,0,0,3.3,1.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
35359,5.1,33.2,40,0,1,4.0,6.2,5.2,9.0,3.9,1,0,0,1,0,8.3,6.3,1,0,0,2.9,2.7,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
25250,3.4,4.8,27,1,1,0.9,6.6,0.0,8.1,3.7,1,1,0,1,0,5.6,5.8,2,1,1,8.3,2.3,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2149,9.7,13.3,94,0,1,5.0,2.0,5.5,4.7,6.8,1,0,0,1,0,3.3,2.8,3,1,1,3.0,1.9,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
10863,1.2,12.8,33,0,1,0.0,4.6,0.6,6.1,7.0,0,0,0,1,0,5.4,9.0,1,1,0,7.3,2.9,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
21693,4.8,18.8,57,0,1,0.6,2.6,6.0,4.6,6.6,0,0,0,1,1,5.4,6.2,3,0,0,6.3,1.6,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
10710,2.4,24.3,117,0,1,3.0,3.7,5.8,3.8,5.6,1,1,1,0,1,7.4,6.5,1,0,1,7.3,2.7,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1931,2.6,19.4,31,0,1,0.6,2.9,3.8,6.6,1.4,1,0,1,0,0,6.6,8.1,1,0,0,5.8,1.5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
33639,1.9,7.9,19,0,1,2.3,3.9,7.2,9.0,3.2,0,1,1,0,1,8.2,4.4,1,0,0,7.7,4.6,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
8394,4.1,22.2,31,0,1,1.2,3.1,2.4,4.7,3.0,0,0,0,1,1,6.5,5.1,1,0,0,4.3,0.4,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
21231,2.3,4.5,57,0,1,1.9,3.0,7.9,3.6,4.8,0,1,0,0,0,7.2,9.3,2,0,1,4.5,5.7,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
25327,3.4,21.4,8,0,1,2.6,4.3,1.1,7.1,2.0,1,0,1,1,0,2.5,4.8,1,0,0,6.7,2.3,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
31343,0.5,26.9,19,0,1,0.9,3.3,2.2,5.2,7.6,0,0,1,0,1,8.6,6.4,1,0,1,7.4,1.2,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
22430,2.2,28.8,122,0,1,2.4,3.1,4.0,6.4,7.7,1,0,1,0,0,5.4,4.7,1,0,0,9.5,1.7,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
40016,1.3,64.1,20,1,1,3.7,6.3,3.4,4.0,3.1,0,1,1,1,0,14.0,4.6,1,1,0,3.1,0.6,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
40280,3.5,27.7,30,0,1,1.0,4.7,4.7,6.6,6.0,1,0,0,0,1,9.7,4.5,4,0,0,4.7,2.1,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
34269,1.1,18.5,18,0,1,3.4,4.8,2.1,3.8,6.3,1,1,1,1,1,3.9,6.7,2,1,0,6.5,2.9,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3781,3.1,6.9,26,0,1,2.1,5.4,3.8,8.0,3.4,0,0,1,0,1,7.9,5.4,3,0,0,6.8,2.6,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
18560,3.2,23.3,5,0,1,0.0,1.1,4.0,5.9,6.9,0,1,0,1,0,1.0,2.1,3,1,1,8.1,3.8,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
34687,5.0,6.2,7,0,1,1.6,3.8,2.8,9.0,3.3,0,0,0,0,0,6.0,5.8,1,0,0,9.0,3.2,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
29652,2.8,6.7,61,0,0,6.9,5.1,6.1,5.9,4.1,0,1,0,0,0,7.2,7.1,1,0,0,3.6,1.2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
16463,2.8,39.5,117,0,1,1.0,1.4,1.5,7.6,7.8,0,0,0,1,1,8.7,3.5,3,1,0,4.6,4.1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
29725,4.3,17.8,8,0,1,3.1,6.6,3.4,6.3,2.0,0,0,0,0,1,0.4,4.9,2,0,1,8.8,1.4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
31001,3.5,8.1,5,1,1,1.9,3.9,4.4,9.0,4.5,0,0,1,0,0,6.7,7.0,1,0,0,6.9,2.0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
15875,7.0,7.7,11,0,1,3.3,5.1,0.0,6.3,5.1,0,1,0,1,1,1.1,3.9,2,0,0,8.9,2.4,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
2470,1.9,23.0,14,0,1,0.0,0.0,3.4,3.3,6.1,0,0,0,1,0,10.3,1.2,2,0,1,7.2,2.1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
31857,4.8,56.1,19,0,1,1.1,1.7,3.5,6.6,4.3,1,1,0,0,1,3.1,4.6,1,0,0,8.1,2.0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
194,8.5,26.7,16,0,1,0.6,5.3,4.7,9.0,3.2,0,0,0,1,0,7.4,4.3,3,1,0,3.9,4.7,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
3834,5.6,22.6,18,0,1,0.2,7.2,1.9,6.4,7.5,0,1,0,0,0,8.7,3.8,3,0,0,6.1,2.6,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
16060,7.8,20.3,27,0,1,3.5,2.5,1.6,5.5,6.9,0,0,1,1,1,7.2,9.7,2,0,1,9.6,4.2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
34332,1.9,10.6,126,0,1,1.1,4.4,1.4,6.3,4.6,0,0,0,1,1,3.6,6.3,3,0,0,7.3,0.0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
6319,1.8,27.3,19,0,1,2.0,5.2,6.2,7.6,5.7,0,0,0,1,0,4.4,5.1,1,1,0,5.3,2.5,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
41877,2.2,51.6,20,0,1,4.5,1.8,6.0,5.0,2.8,1,1,0,1,1,5.9,1.3,1,1,1,8.2,3.7,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
12970,2.1,34.9,26,0,1,5.7,6.1,0.1,5.7,7.6,0,0,0,1,0,8.4,5.3,1,0,1,6.4,0.4,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
27020,4.6,7.1,43,0,1,2.8,1.4,0.0,2.3,2.8,1,0,1,1,0,4.5,5.3,1,1,0,7.7,3.0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
6021,2.9,12.5,29,0,1,0.8,5.1,0.0,3.4,10.0,0,0,0,1,0,6.0,3.6,1,1,0,8.8,0.2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
30818,5.0,21.8,5,0,1,1.3,1.3,0.9,10.0,0.7,0,0,1,0,0,2.0,3.5,1,0,1,5.3,6.5,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
4971,4.5,33.9,17,0,1,1.8,6.3,7.3,6.6,3.3,1,1,0,0,1,2.5,6.0,3,0,0,5.0,0.6,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
32844,3.0,31.9,44,0,1,2.0,3.7,0.3,3.9,6.9,1,1,0,1,1,1.9,5.2,1,0,0,8.9,1.3,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
36374,1.2,19.4,70,0,1,3.8,3.1,6.7,4.7,5.5,1,0,1,0,0,7.5,6.0,1,0,0,4.5,1.3,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
17350,1.3,33.9,52,0,1,2.8,3.9,0.0,4.8,8.0,1,0,0,0,1,3.6,6.3,2,0,0,8.2,1.5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
23667,2.8,8.5,58,0,1,1.4,2.9,6.6,5.7,7.7,0,0,1,1,1,3.9,3.6,1,0,0,4.6,2.1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
7654,5.3,21.7,3,0,1,2.1,4.6,7.2,4.4,6.9,1,0,1,1,1,4.3,5.7,1,0,0,9.6,1.3,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
41961,10.2,28.2,52,0,1,1.2,3.3,4.0,1.9,6.7,0,0,0,0,0,5.4,6.6,2,0,0,3.8,4.7,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
20722,0.7,27.6,23,0,1,2.0,0.4,4.8,6.5,3.5,1,1,0,0,1,4.5,5.7,2,0,0,8.3,0.8,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
15237,1.1,30.5,53,0,1,6.5,2.4,3.1,2.7,6.3,1,1,1,1,0,8.9,6.1,2,0,1,7.0,3.4,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
9612,9.3,4.0,183,0,1,0.3,1.9,0.0,4.6,10.0,1,0,1,1,0,10.3,3.5,2,1,0,6.9,1.1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
39514,2.9,22.6,91,0,1,3.9,1.2,4.2,8.2,5.3,0,1,0,0,1,4.4,2.1,1,0,1,4.3,6.1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
12010,3.0,50.3,39,0,1,1.3,7.9,2.0,7.8,5.6,1,0,0,1,0,5.3,8.0,1,0,0,6.7,0.2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
19735,3.4,10.1,51,0,1,1.3,4.0,4.7,4.3,0.0,0,0,0,1,0,7.6,6.3,1,0,0,5.8,2.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
41405,4.5,27.6,76,0,1,2.7,4.6,1.3,3.3,7.3,0,0,0,1,0,7.0,6.5,1,1,0,5.4,3.2,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
23135,1.4,6.6,31,0,1,4.2,6.2,3.0,6.8,7.4,1,0,0,0,1,4.9,4.5,1,0,1,6.0,2.3,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
32587,0.8,6.6,18,0,1,2.3,4.5,3.3,6.4,3.3,0,1,1,1,0,7.1,5.5,1,1,0,3.2,0.9,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
2854,4.5,34.7,52,0,1,0.8,7.2,4.3,4.2,5.9,0,1,0,1,1,10.9,7.8,1,1,0,8.1,3.6,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
28272,10.1,45.2,75,0,1,3.4,6.5,3.7,6.1,4.0,1,0,1,1,1,3.4,6.4,1,0,0,4.6,0.3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
38526,3.7,16.6,39,0,1,0.6,2.5,3.8,7.6,6.0,0,0,1,0,1,8.7,5.2,3,0,0,8.2,2.4,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
11955,1.3,19.2,40,0,1,4.9,4.8,8.2,7.5,1.8,0,1,0,0,1,0.9,5.0,2,0,0,7.8,2.5,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
15825,3.2,33.9,7,0,1,3.1,1.6,2.0,7.8,4.9,0,1,1,0,1,8.0,7.0,1,0,0,6.4,0.8,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
22775,2.0,48.6,15,0,1,0.3,3.8,4.2,7.6,3.8,0,0,0,0,1,7.1,4.8,1,0,1,6.1,2.8,0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
10635,2.6,32.4,16,0,1,3.6,8.3,5.9,7.2,1.7,0,0,1,0,1,7.5,2.5,3,0,1,7.0,4.7,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
36764,3.8,6.0,17,0,1,2.7,1.6,0.3,5.0,4.2,1,1,0,1,0,6.3,4.4,4,0,1,6.1,0.6,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
37002,1.7,56.7,33,0,1,1.4,2.8,1.3,7.5,4.7,1,1,1,0,0,2.2,6.5,1,0,0,7.3,1.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
12770,0.7,14.5,38,0,1,6.6,5.7,0.7,6.6,4.1,0,0,1,0,1,2.8,5.5,1,0,0,7.0,1.1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
9191,5.4,4.1,21,0,0,3.6,3.0,4.1,6.1,6.3,1,0,0,0,0,0.8,5.0,2,0,1,3.9,1.1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
19037,2.2,15.6,40,0,0,0.0,4.7,0.7,5.6,8.9,0,0,0,1,0,3.8,6.4,2,0,0,3.3,0.8,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
15274,8.5,38.0,13,0,1,0.0,3.0,1.0,8.3,6.7,0,0,1,1,0,8.0,8.3,2,0,1,10.0,0.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
21180,8.4,30.9,50,0,1,3.4,5.4,4.8,5.3,6.8,1,1,1,0,1,6.0,4.4,3,0,1,7.7,0.9,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
8934,5.2,5.7,11,1,1,4.3,1.4,0.6,5.5,5.3,0,1,0,0,1,3.3,1.6,1,0,0,7.3,3.9,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
27480,2.9,4.3,55,0,1,0.0,3.7,2.9,4.5,4.3,0,1,0,0,1,9.3,6.5,1,0,1,5.7,2.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
38180,5.9,47.6,37,0,1,1.2,3.6,7.3,5.5,4.2,0,1,1,0,0,7.8,2.5,3,0,1,8.1,3.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
7507,8.7,23.1,54,0,0,1.8,6.0,2.3,6.6,5.8,1,1,0,1,1,8.2,7.9,2,0,0,5.4,1.3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
26498,0.4,37.4,49,1,1,5.5,4.8,4.3,3.9,0.6,0,1,0,1,1,3.4,3.8,1,0,0,9.7,0.1,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
19421,3.6,27.5,8,0,0,0.0,3.0,0.7,6.0,3.6,1,0,0,1,1,9.2,4.9,1,0,0,7.2,1.1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
10088,3.2,21.8,34,0,1,3.1,3.4,5.3,7.7,4.0,0,0,1,0,0,5.6,7.0,1,0,0,8.4,0.7,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
10342,3.4,32.9,89,0,1,2.9,7.8,8.7,8.2,4.4,0,0,1,0,0,6.6,4.8,2,0,0,8.4,3.4,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
17636,3.2,32.6,33,0,1,4.8,1.9,4.2,5.3,4.4,0,0,0,1,0,10.2,6.6,4,1,1,8.0,1.3,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
18571,1.1,28.9,166,0,1,1.7,5.2,4.4,4.5,10.0,0,0,0,1,0,0.0,4.1,1,0,1,7.3,0.4,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1521,5.7,17.0,25,0,1,4.6,0.4,2.4,7.7,9.7,0,1,0,0,1,0.3,4.9,1,0,0,6.5,2.8,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
32840,5.8,20.7,12,0,1,3.2,3.6,7.4,6.1,1.9,0,1,0,0,1,6.5,5.5,4,0,1,10.0,0.6,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
11331,2.4,4.6,12,0,1,3.1,2.7,6.6,8.8,6.9,0,0,0,0,0,3.7,4.1,4,0,0,4.1,4.7,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
38049,2.5,14.1,4,0,1,2.0,3.3,1.7,4.4,7.3,0,0,0,1,0,7.0,4.9,1,1,0,4.2,0.5,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
11209,3.5,14.1,91,0,0,3.5,4.7,1.3,6.7,5.3,0,0,1,1,0,3.6,6.0,4,0,1,5.3,0.7,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
4821,5.3,18.4,14,0,1,3.7,1.8,0.9,6.0,5.0,1,0,0,0,0,3.8,4.6,4,0,0,9.7,1.4,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
22177,11.0,22.2,43,0,1,0.0,4.6,3.3,6.9,4.0,0,1,0,1,1,7.1,2.7,1,0,1,6.6,4.2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
11741,9.3,8.0,72,0,1,1.5,5.4,0.5,3.6,7.1,0,0,0,1,1,10.9,4.7,1,1,1,10.0,1.1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
40774,2.2,40.9,44,0,1,1.1,4.1,1.2,6.4,7.2,0,0,1,1,0,3.7,5.7,2,0,0,7.9,0.7,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
28162,1.9,37.0,41,0,0,0.0,3.4,5.1,8.8,7.7,1,1,0,0,0,9.6,7.5,3,0,0,6.6,1.3,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
41454,6.0,13.5,16,0,1,4.4,3.7,6.2,7.0,1.8,1,1,0,1,1,10.6,7.0,1,0,0,8.5,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
3277,1.1,13.5,17,0,1,2.3,9.1,3.2,6.3,4.0,0,1,1,1,1,6.2,5.6,1,1,0,4.6,0.7,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
29083,7.5,5.6,32,0,1,2.4,8.5,0.0,7.3,8.7,0,1,0,1,0,8.5,2.3,2,0,1,7.7,5.0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
14573,2.3,24.2,108,0,1,4.0,7.3,3.0,6.0,2.6,0,0,0,1,0,5.6,2.0,1,0,1,5.9,4.0,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
37455,3.9,37.0,48,0,1,3.3,3.6,3.5,5.6,6.2,0,0,1,0,1,4.9,6.0,1,0,1,8.0,0.4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
